ZIP,TYPE1,TOWN,STATE,TYPE2,LATITUDE,LONGITUDE,TYPE3,REMOVE
03071,STANDARD,NEW IPSWICH,NH,PRIMARY,42.75,-71.85,NA-US-NH-NEW IPSWICH,false,2280,4132,103256538
03257,STANDARD,NEW LONDON,NH,PRIMARY,43.41,-71.98,NA-US-NH-NEW LONDON,false,2243,3804,95669896
03857,STANDARD,NEWMARKET,NH,PRIMARY,43.07,-70.94,NA-US-NH-NEWMARKET,false,4562,7523,204819403
03773,STANDARD,NEWPORT,NH,PRIMARY,43.37,-72.17,NA-US-NH-NEWPORT,false,3809,6469,122274646
03858,STANDARD,NEWTON,NH,PRIMARY,42.86,-71.03,NA-US-NH-NEWTON,false,2212,4002,115026943
03859,PO BOX,NEWTON JUNCTION,NH,PRIMARY,42.86,-71.04,NA-US-NH-NEWTON JUNCTION,false,,,
03860,STANDARD,NORTH CONWAY,NH,PRIMARY,44.05,-71.12,NA-US-NH-NORTH CONWAY,false,2345,3702,68006424
03862,STANDARD,NORTH HAMPTON,NH,PRIMARY,42.97,-70.83,NA-US-NH-NORTH HAMPTON,false,2475,4254,162790691
03774,STANDARD,NORTH HAVERHILL,NH,PRIMARY,44.09,-71.99,NA-US-NH-NORTH HAVERHILL,false,902,1497,28290217
03073,PO BOX,NORTH SALEM,NH,PRIMARY,42.83,-71.22,NA-US-NH-NORTH SALEM,false,,,
03259,STANDARD,NORTH SANDWICH,NH,PRIMARY,43.86,-71.38,NA-US-NH-NORTH SANDWICH,false,,,
03590,STANDARD,NORTH STRATFORD,NH,PRIMARY,44.76,-71.58,NA-US-NH-NORTH STRATFORD,false,489,817,10588286
03260,PO BOX,NORTH SUTTON,NH,PRIMARY,43.36,-71.94,NA-US-NH-NORTH SUTTON,false,322,579,11249812
03261,STANDARD,NORTHWOOD,NH,PRIMARY,43.19,-71.15,NA-US-NH-NORTHWOOD,false,2203,3887,89751963
03262,STANDARD,NORTH WOODSTOCK,NH,PRIMARY,44.01,-71.73,NA-US-NH-NORTH WOODSTOCK,false,642,1012,16032802
03293,PO BOX,WOODSTOCK,NH,PRIMARY,43.97,-71.68,NA-US-NH-WOODSTOCK,false,,,
03290,STANDARD,NOTTINGHAM,NH,PRIMARY,43.11,-71.10,NA-US-NH-NOTTINGHAM,false,2188,4061,117355905
03777,STANDARD,ORFORD,NH,PRIMARY,43.89,-72.06,NA-US-NH-ORFORD,false,626,1064,24973577
03864,STANDARD,OSSIPEE,NH,PRIMARY,43.68,-71.11,NA-US-NH-OSSIPEE,false,811,1353,21921249
03076,STANDARD,PELHAM,NH,PRIMARY,42.73,-71.31,NA-US-NH-PELHAM,false,6433,11839,366493993
03458,STANDARD,PETERBOROUGH,NH,PRIMARY,42.87,-71.96,NA-US-NH-PETERBOROUGH,false,3405,5705,135735376
